lom_id,intuitiveness,fluidity,speed
20230623080523564008,"[64.521, 8.323, 12.688, 3.084, 13.065, 2.539, 43.916, 14.968, 38.0, 9.387, 25.336, 3.731, 57.426, 24.298, 8.231, 8.231, 8.231, 49.328, 33.609, 33.609, 26.02, 26.02, 23.359, 11.829, 4.707, 64.364, 33.426, 44.414, 0.714, 70.603, 2.398, 0.234, 9.698, 10.152, 9.933, 15.851, 0.221, 36.426, 0.374, 1.697, 1.349, 0.701, 9.387, 24.298, 1.809, 8.231, 2.539, 43.916, 29.014, 3.696, 16.892, 5.597, 0.707, 0.946, 1.247, 27.598, 0.227, 1.028, 1.912, 0.645, 1.517, 2.562, 13.283, 3.885, 6.375, 15.296, 2.732, 33.327, 1.183, 0.142, 62.929, 8.098, 83.21, 0.152, 23.205, 5.161, 9.473, 2.975, 9.284, 2.609, 41.298, 83.47, 0.406, 2.23, 0.508, 64.364, 33.426, 14.968, 0.566, 16.71, 17.028, 4.894, 1.947, 1.312, 2.249, 0.812, 2.855, 0.45, 2.526, 19.268, 0.593, 5.138, 57.426, 3.019, 0.872, 1.479, 1.766, 0.65, 0.826, 0.553, 18.198, 1.758, 18.97, 0.788, 0.678, 15.377, 0.581, 6.038, 3.861, 19.432, 7.874, 0.951, 15.31, 86.847, 2.098, 8.198, 6.219, 2.307, 3.262, 7.763, 1.107, 1.077, 0.935, 1.021, 1.479, 21.552, 2.533, 1.809, 4.485, 13.309, 2.398, 0.423, 0.873, 0.85, 3.498, 0.446, 1.214, 15.793, 7.48, 26.329, 16.438, 0.897, 0.715, 56.742, 2.021, 1.376, 3.398, 2.874, 0.77, 1.453, 2.715, 2.899, 13.012, 2.046, 4.272, 2.305, 0.526, 0.982, 1.357, 8.577, 2.661, 1.016, 0.317, 1.783, 1.118, 1.344, 5.04, 3.597, 1.091, 1.605, 0.867, 2.195, 1.663, 2.863, 0.503, 0.494, 5.728, 1.449, 2.526, 4.428, 3.632, 8.378, 11.846, 0.879, 1.809, 0.27, 26.02, 23.359, 4.707, 4.958, 1.136, 0.949, 4.382, 3.236, 0.787, 1.909, 4.883, 1.1, 1.18, 0.655, 0.413, 3.177, 2.668, 1.968, 0.67, 1.087, 0.442, 9.4, 8.327, 10.426, 2.679, 10.006, 1.445, 3.468, 2.374, 34.335, 8.603, 4.074, 6.67, 7.59, 2.493, 0.704, 5.615, 1.985, 2.182, 0.715, 0.421, 6.434, 3.044, 16.479, 0.973, 5.586, 1.695, 3.541, 1.88, 15.511, 6.399, 16.787, 0.121, 0.947, 0.123, 0.163, 24.888, 0.952, 0.722, 0.118, 0.12, 1.203, 0.141, 4.113, 1.088, 0.102, 2.607, 4.035, 7.524, 40.711, 0.126, 0.977, 3.747, 2.842, 0.395, 4.789, 2.072, 1.094, 2.335, 6.004, 0.964, 4.719, 0.998, 0.114, 1.071, 0.531, 0.106, 0.268, 10.555, 56.876, 0.508, 85.816, 0.635, 82.392, 80.732, 33.142, 0.376, 1.418, 13.992, 10.956, 5.242, 31.667, 2.449, 12.913, 30.269, 11.34, 0.686, 0.471, 2.711, 2.234, 0.656, 0.541, 0.538, 2.47, 1.434, 0.524, 1.743, 10.12, 53.027, 0.329, 7.82, 0.343, 0.41, 2.269, 0.423, 0.792, 2.708, 0.269, 0.512, 5.307, 0.96, 6.892, 0.941, 2.017, 0.301, 0.222, 0.238, 1.892, 26.454, 0.44, 0.464, 23.549, 7.536, 3.671, 4.61, 0.565, 6.883, 11.81, 1.03, 2.949, 0.95, 1.434, 26.838, 0.862, 16.736, 0.938, 1.45, 34.365, 2.318, 24.831, 45.778, 7.475, 6.836, 4.296, 9.075, 3.829, 2.382, 10.02, 12.264, 8.809, 9.192, 8.443, 3.716, 10.307, 2.868, 6.889, 4.675, 0.648, 0.597, 10.438, 20.264, 1.85, 0.229, 0.15, 2.487, 1.567, 2.785, 0.358, 16.372]","[5.022999999999996, 10.783000000000001, 84.02499999999999, 3.1710000000000065, 4.221999999999994, 17.352000000000004, 52.806, 18.924999999999997, 20.004000000000005, 32.127, 38.775000000000006, 4.8969999999999985, 9.260999999999996, 28.479000000000003, 28.479000000000003, 10.559000000000001, 7.338000000000008, 12.818, 4.100999999999999, 5.016000000000002, 9.681999999999999, 10.484000000000002, 7.872000000000002, 67.031, 9.866, 23.272, 44.175000000000004, 0.20199999999999999, 0.173, 0.656, 0.21799999999999997, 0.969, 32.127, 17.352000000000004, 1.2950000000000017, 0.17300000000000004, 0.0, 1.0060000000000002, 0.833, 3.0489999999999924, 0.38400000000000034, 0.4969999999999999, 52.806, 0.19200000000000006, 0.5739999999999998, 0.6070000000000002, 5.175, 0.2959999999999998, 0.7999999999999999, 0.34299999999999997, 1.2640000000000002, 29.915000000000003, 5.023000000000001, 9.01, 1.6859999999999982, 0.8520000000000001, 5.908, 0.8099999999999998, 2.691, 8.175, 28.479000000000003, 11.0, 92.584, 42.447, 34.39, 0.88, 6.496, 0.35299999999999976, 2.793, 5.715, 1.8769999999999998, 2.3040000000000003, 2.553, 0.0, 12.915000000000001, 1.2810000000000001, 1.002, 1.488, 0.619, 1.0799999999999998, 3.004, 0.13800000000000523, 1.1219999999999999, 5.010000000000005, 5.3729999999999976, 5.38, 8.415000000000001, 33.584999999999994, 0.49999999999999994, 0.5780000000000001, 1.33, 4.984, 0.21900000000000003, 0.18799999999999994, 0.15500000000000003, 0.18799999999999994, 0.204, 0.17099999999999999, 0.21899999999999997, 0.20299999999999996, 0.5, 0.42300000000000004, 0.5680000000000001, 1.824]","[3, 1, 1, 4, 1, 1, 2, 2, 3, 2, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 2, 1, 2, 1, 1, 1, 1, 1, 2, 2, 1, 5, 2, 3, 3, 5, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 2, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 2, 1, 2, 3, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 5, 5, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
20230623080523145006,"[89.433, 86.479, 98.946, 97.796, 93.591, 36.216, 61.17, 92.429, 41.588, 22.306, 0.342, 97.796, 36.216, 0.722, 2.531, 62.963, 4.997, 1.056, 1.016, 21.654, 0.261]","[38.567, 38.567, 0.7969999999999999]","[1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1]"
20230623080524194011,"[18.522, 20.093, 30.859, 16.448, 75.974, 88.795, 88.795, 9.321, 26.066, 31.626, 96.35, 22.44, 0.476, 93.904, 24.924, 1.358, 41.318, 97.037, 0.903, 2.854, 0.903, 97.037, 0.532, 75.974, 0.532, 0.672, 0.532, 0.237, 15.38, 0.532, 0.672, 0.532, 0.672, 1.183, 1.926, 1.474, 1.369, 1.863, 1.75, 2.727, 1.903, 2.539, 2.563, 2.811, 2.723, 2.884, 4.725, 1.165, 0.244, 10.504, 0.672, 2.854, 27.767, 0.668, 0.449, 1.021, 32.995, 1.514, 5.751, 0.672, 0.672, 0.532, 0.672, 0.532, 1.631, 5.874, 5.204, 5.791, 5.942, 19.688, 12.282, 4.787, 0.181, 1.148, 0.718, 2.625, 23.019, 1.246, 1.852, 0.253, 1.937, 1.036, 6.875, 1.648, 1.554, 1.482, 5.66, 1.217, 0.822, 0.852, 0.82, 0.579, 2.038, 3.238, 1.132, 1.398, 0.637, 1.274, 0.139, 1.827, 3.471, 1.11, 1.491, 0.577, 1.025, 7.805, 0.835, 6.537, 5.791, 2.854, 0.672, 0.416, 0.337, 4.786, 5.055, 0.446, 14.058, 17.1, 2.839, 4.683, 11.603, 2.648, 0.313, 0.672, 2.854, 0.532, 0.672, 0.431, 2.602, 3.237, 18.196, 0.654, 0.715, 87.211, 0.829, 2.449, 0.935, 0.534, 4.352, 0.594, 3.556, 0.575, 0.986, 0.934, 1.069, 0.916, 0.287, 3.955, 23.467, 45.81, 3.459, 0.183, 0.672, 1.696, 22.892, 5.316, 0.876, 0.79, 12.13, 1.124, 0.659, 0.913, 5.943, 2.854, 0.672, 1.565, 36.689, 1.397, 14.392, 0.532, 0.672, 4.17, 4.036, 6.781, 2.09, 3.257, 1.679, 0.805]","[4.2379999999999995, 4.316999999999993, 5.722999999999999, 6.192000000000007, 7.2379999999999995, 2.817, 3.5370000000000026, 5.708999999999996, 6.677, 7.474000000000004, 8.052, 8.661999999999999, 9.614999999999995, 4.316999999999993, 5.722999999999999, 6.192000000000007, 7.2379999999999995, 8.532, 1.7170000000000005, 2.404, 2.4210000000000003, 56.08800000000001, 0.641, 37.08, 4.374000000000002, 1.136, 21.368, 2.422, 2.5120000000000005, 0.923, 0.6720000000000006, 0.968, 0.657, 0.702, 0.7899999999999996, 0.776, 0.41700000000000026, 5.297000000000001, 3.3759999999999994, 15.479, 5.119, 19.180999999999997, 4.972000000000001, 0.538, 0.7030000000000001, 1.1400000000000001, 0.7969999999999997, 0.375, 6.968999999999999, 5.952999999999999, 6.953000000000003, 0.7809999999999988, 0.8279999999999994, 0.2970000000000006, 9.303, 2.5549999999999997, 0.7840000000000003, 0.3439999999999994, 3.54, 0.4159999999999995, 3.1340000000000003, 0.3200000000000003, 0.5879999999999992]","[1, 2, 1, 1, 5, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 2, 1, 1, 1, 3, 1, 1, 1, 1, 1, 2, 8, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 2, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 8, 1, 1]"
20230623080525883021,"[62.559, 7.986, 86.123, 21.742, 78.449, 47.491, 4.317, 1.715, 38.169, 1.334, 79.602, 79.602, 64.791, 27.945, 11.878, 9.196, 0.431, 75.182, 7.943, 0.624, 57.574, 11.878, 37.493, 1.102, 21.742, 1.669, 1.438, 1.892, 1.108, 1.282, 0.77, 0.834, 0.924, 0.926, 1.006, 0.857, 1.102, 1.251, 0.74, 1.256, 1.619, 1.485, 1.295, 13.104, 37.493, 0.778, 1.528, 1.262, 2.839, 0.112, 13.104, 37.493, 13.104, 9.129, 6.587, 3.781, 4.084, 4.178, 2.234, 11.213, 3.74, 2.388, 1.672, 0.741, 1.002, 1.106, 1.299, 1.39, 4.971, 3.933, 1.41, 1.863, 1.43, 2.711, 1.656, 1.331, 43.832, 14.98, 16.79, 0.934, 1.184, 0.256, 1.082, 0.792, 0.72, 0.528, 0.769, 0.968, 1.608, 0.788, 1.06, 37.493, 37.493, 6.429, 0.999, 4.489, 1.047, 1.496, 0.477, 0.308, 3.346, 1.044, 3.346, 0.601, 1.614, 1.736, 0.651, 3.039, 16.336, 1.169, 4.667, 0.11, 0.626, 0.611, 0.225, 0.649, 0.444, 0.405, 0.777, 0.553, 33.439, 0.992, 0.628, 32.081, 63.816, 1.172, 1.826, 0.988, 1.939, 1.09, 0.699, 1.117, 1.482, 1.831, 0.912, 1.035, 2.314, 1.209, 1.688, 1.217, 4.035, 1.694, 7.298, 3.012, 0.476, 5.526, 2.501, 2.328, 1.34, 10.052, 2.89, 0.942, 0.521, 0.982, 10.256, 2.915, 3.831, 2.531, 4.704, 1.243, 5.977, 0.595, 13.104, 3.346, 1.706, 5.269, 1.24, 1.38, 1.461, 1.05, 1.323, 1.068, 3.369, 1.78, 2.007, 1.377, 0.936, 0.422, 0.928, 3.402, 4.395, 1.753, 4.004, 1.567, 3.412, 1.257, 1.96, 1.037, 1.424, 2.407, 0.9, 2.001, 1.682, 1.142, 1.325, 9.665, 2.667, 2.131, 27.772, 1.062, 0.991, 3.346, 0.45, 3.346, 0.673, 9.539, 0.977, 1.664, 0.72, 0.505, 1.769, 1.123, 0.518, 0.576, 1.556, 1.462, 2.334, 2.053, 1.045, 0.358, 0.872, 1.044, 2.501, 1.096, 2.572, 5.557, 1.393, 48.971, 1.395, 9.138, 2.515, 1.751, 1.404, 1.713, 4.216, 1.804, 3.461, 1.034, 1.894, 1.029, 1.72, 1.367, 1.742, 1.689, 1.053, 2.207, 1.673, 13.608, 3.46, 13.104, 13.617, 2.877, 2.525, 8.114, 3.327, 1.514, 1.27, 2.158, 0.828, 1.585, 0.378, 1.137, 0.706, 1.696, 0.742, 3.584, 46.059, 1.317, 7.063, 12.955, 8.912, 1.507, 1.491, 1.527, 0.877, 2.992, 2.657, 1.409, 0.856, 1.531, 1.275, 0.447, 20.982, 1.557, 13.104, 0.45, 3.346, 1.305, 1.001, 1.016, 0.546, 1.233, 0.891, 1.124, 2.307, 2.684, 3.919, 1.642, 1.5, 0.679, 2.512, 0.823, 0.656, 4.661, 3.357, 3.392, 3.188, 3.451, 2.281, 2.951, 4.606]","[32.98400000000001, 76.45599999999999, 9.116999999999999, 46.964000000000006, 31.712999999999997, 14.007000000000005, 14.861999999999995, 16.567000000000007, 16.947000000000003, 16.947000000000003, 7.76100000000001, 16.991, 17.816000000000003, 18.317, 4.707999999999998, 4.897000000000002, 3.7439999999999998, 76.45599999999999, 0.6040000000000001, 0.483, 0.6569999999999999, 0.2819999999999999, 0.135, 0.71, 0.7729999999999999, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 1.2799999999999998, 0.692, 20.355999999999998, 23.318, 10.734000000000002, 30.897, 1.783, 16.496000000000002, 2.3520000000000003, 2.7279999999999998, 4.5360000000000005, 9.026, 0.505, 0.5740000000000001, 0.7639999999999999, 0.4059999999999999, 0.8910000000000001, 1.218, 0.5949999999999999, 8.32, 16.593, 10.048, 1.1360000000000001, 16.704, 3.516, 11.568, 0.8909999999999999, 17.281, 5.765000000000001, 0.6880000000000006, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 0.1559999999999997, 0.8900000000000006, 9.785, 16.208000000000002, 8.895999999999999, 3.3440000000000003, 1.8760000000000003, 0.31599999999999984, 0.41200000000000037, 0.3799999999999999, 0.39400000000000013, 1.217, 0.7840000000000003, 11.143999999999998, 8.286000000000001, 1.3179999999999996, 0.45499999999999985, 21.398, 10.235999999999999, 0.45399999999999996, 0.639, 0.31600000000000006, 0.5279999999999999, 8.872, 3.9040000000000004, 0.5419999999999998, 11.59, 2.526, 0.6820000000000004, 0.6819999999999999, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 0.8900000000000001, 16.844, 11.392000000000001, 4.088, 2.9379999999999997, 1.8280000000000003, 1.6559999999999997, 0.4220000000000006, 1.0159999999999991, 0.5940000000000012, 11.796, 0.26599999999999824, 21.469, 15.703, 0.39200000000000124, 4.568, 0.8320000000000007, 1.0399999999999991, 0.6739999999999995, 2.940999999999999, 14.272000000000002, 0.3269999999999982, 0.3760000000000001, 3.6229999999999998, 1.5759999999999996, 0.4240000000000004, 0.0, 0.7519999999999998, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9359999999999995, 0.0, 0.8160000000000007, 0.4159999999999999, 0.0, 0.5529999999999999]","[2, 1, 1, 2, 1, 1, 3, 2, 4, 1, 2, 2, 2, 3, 1, 1, 1, 1, 4, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 1, 1, 2, 1, 1, 1, 1, 9, 1, 1, 1, 1, 1, 1, 9, 1, 9, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 2, 2, 2, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 1, 1, 9, 1, 1, 3, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 4, 1, 2, 1, 2, 1, 3, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 1, 2, 2, 1, 1, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 1, 1, 1, 3, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 9, 1, 2, 1, 1, 1, 2, 2, 1, 2, 1, 10, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 9, 1, 1, 1, 2, 1, 1, 1, 1, 2, 1, 2, 1, 1, 1, 1, 1, 1, 1, 4, 2, 2, 2, 2, 5, 2, 3]"
20230623080526480025,"[46.706, 17.485, 2.98, 3.979, 53.194, 73.601, 92.998, 38.117, 4.342, 60.267, 4.779, 98.011, 1.387, 0.481, 0.869, 0.768, 0.946, 0.762, 1.046, 1.028, 0.992, 1.515, 0.768, 7.762, 0.69, 2.211, 0.798, 2.089, 1.374, 1.223, 0.752, 0.816, 1.098, 1.173, 0.568, 0.768, 8.984, 1.134, 2.465, 0.625, 0.601, 0.768, 4.484, 5.427, 0.69, 1.03, 2.089, 1.374, 0.683, 0.609, 5.427, 0.69, 0.601, 0.625, 0.625, 2.211, 2.465, 0.768, 4.484, 0.625, 12.817, 0.625, 2.086, 2.089, 0.88, 0.779, 1.753, 6.171, 1.623, 1.07, 4.48, 1.077, 2.274, 72.409, 0.798, 50.164, 0.835, 0.977, 2.343, 3.645, 40.989, 1.03, 2.274, 2.211, 1.03, 0.625, 40.989, 1.252, 21.822, 1.896, 0.625, 2.211, 1.03, 2.211, 1.03, 0.625, 0.816, 0.991, 1.105, 0.873, 0.977, 38.796, 4.503, 0.654, 2.098, 72.409, 0.609, 0.873, 0.837, 0.752, 2.274, 38.117, 0.109, 1.181, 46.962, 0.555, 0.653, 0.418, 0.835, 1.098, 0.983, 13.04, 1.33, 3.715, 0.418, 0.798, 3.715, 1.352, 0.418, 0.798, 1.352, 1.03, 3.715, 0.418, 7.762, 0.502, 81.353, 3.047, 7.918, 7.417, 0.969, 6.525, 1.034, 1.176, 1.891, 4.276, 1.658, 4.373, 0.634, 0.275, 2.672, 4.218, 1.25, 3.882, 7.128, 1.307, 0.288, 1.587, 1.52, 2.486, 0.798, 0.787, 43.716, 0.581, 1.977, 2.115, 0.593, 1.652, 5.723, 6.592, 1.995, 0.359, 3.768, 2.625, 2.076, 2.293, 1.663, 2.652, 1.65, 2.949, 0.798, 1.191, 1.188, 2.486, 9.608, 0.873, 1.772, 6.481, 2.744, 0.737, 0.194, 2.37, 1.969, 11.259, 45.393, 2.979, 1.854, 0.978, 29.919, 1.101, 20.158, 11.986, 13.727, 1.286, 1.692, 0.88, 0.382, 0.905, 0.869, 0.712, 1.652, 28.109, 4.288, 2.094, 1.782, 3.22, 16.752, 3.064, 0.717, 14.246, 2.081, 0.855, 1.315, 2.283, 1.003, 0.418, 1.339, 3.586, 14.804, 4.145, 1.914, 7.503, 4.857, 2.846, 0.82, 0.93, 0.969, 1.275, 2.164, 0.618, 6.0, 1.064, 0.788, 1.813, 3.055, 0.587, 0.929, 3.46, 3.16, 5.852, 1.837, 0.903, 2.611, 1.814, 2.154, 1.77, 1.052, 0.898, 0.818, 2.486, 9.608, 2.274, 0.837, 0.631, 0.579, 0.718, 7.248, 1.897, 1.326, 0.516, 0.907, 0.864, 0.802, 0.573, 2.361, 0.958, 61.968, 1.732, 2.274, 9.608, 2.486, 0.798, 9.164, 0.98, 0.787, 0.752, 8.561, 19.819, 0.274, 1.043, 3.175, 2.06, 3.61, 5.157, 1.901, 2.041, 3.651, 4.735, 1.496, 1.727, 2.65, 3.13, 2.537, 0.69, 3.032, 0.587, 4.237, 23.302, 1.542, 0.24, 1.108, 1.049, 0.711, 10.959, 0.971, 1.804]","[9.026, 41.528, 7.920000000000001, 57.67999999999999, 16.078000000000003, 13.773, 0.28, 0.32000000000000006, 0.29699999999999993, 1.4700000000000002, 0.12399999999999967, 32.153, 1.4700000000000002, 0.12399999999999967, 0.07999999999999985, 10.712, 4.781999999999998, 2.0100000000000016, 0.375, 13.638, 5.992000000000001, 2.0820000000000007, 3.2880000000000003, 32.153, 46.428999999999995, 12.195, 39.666, 0.4140000000000015, 1.433, 19.898, 0.23600000000000065, 2.7350000000000003, 1.2879999999999998, 1.2309999999999999, 48.736000000000004, 0.4379999999999997, 17.457, 7.605999999999999, 0.5260000000000016, 2.0619999999999994, 0.4379999999999997, 1.1099999999999994, 17.964, 0.367, 0.7649999999999999, 4.311999999999999, 0.3460000000000001, 0.3980000000000006, 0.9139999999999997, 4.035, 1.4329999999999998, 16.387, 19.636999999999997, 30.240000000000002, 0.03999999999999915, 4.616999999999999, 0.4379999999999997, 1.1099999999999994, 46.428999999999995, 12.195, 39.666, 0.4140000000000015, 1.137, 1.1099999999999994, 0.4379999999999997, 0.704, 0.2769999999999999, 55.489, 13.131, 0.34499999999999975, 5.220000000000001, 4.747999999999999, 16.705]","[1, 1, 1, 3, 1, 1, 1, 1, 4, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 1, 5, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 5, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 2, 1, 1, 2, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 4, 1, 1, 1, 1, 1, 2, 2, 1, 1, 2, 2, 1, 2, 1, 7, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 5, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 2, 1, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1]"
